RESPONSE_ID,CDAR_USER_ID,SURVEY_DURATION_V1,Outlet_Type,Townships,Outlet_Name,Calling_Status,Sell_Cig,JTI Mevius Original Blue,JTI Mevius Sky Blue,JTI Mevius Option,JTI Mevius Caster,JTI Mevius Kiwami,JTI Winston Dark Blue,JTI Winston Caster,JTI Winston Purple Mint,VTC Red Ruby,VTC Red Ruby Premium Gold,GOL Duya,GOL Valiant Red,GOL Valiant Menthol,MMGH Red & Blue,DF Marlboro (all SKU),DF Dunhill (all SKU),DF Esse (all SKU),Others Myanma,Others Classy,Others Win,None of the above,How many packs you can sell per week?JTI Mevius Original Blue,How much do you sell per pack?JTI Mevius Original Blue,How much is your purchase price per pack? JTI Mevius Original Blue,How many packs you can sell per week?JTI Mevius Sky Blue,How much do you sell per pack?JTI Mevius Sky Blue,How much is your purchase price per pack? JTI Mevius Sky Blue,How many packs you can sell per week?JTI Mevius Option,How much do you sell per pack?JTI Mevius Option,How much is your purchase price per pack? JTI Mevius Option,How many packs you can sell per week?JTI Mevius Caster,How much do you sell per pack?JTI Mevius Caster,How much is your purchase price per pack? JTI Mevius Caster,How many packs you can sell per week?JTI Mevius Kiwami,How much do you sell per pack?JTI Mevius Kiwami,How much is your purchase price per pack? JTI Mevius Kiwami,How many packs you can sell per week?JTI Winston Dark Blue,How much do you sell per pack?JTI Winston Dark Blue,How much is your purchase price per pack? JTI Winston Dark Blue,How many packs you can sell per week?JTI Winston Caster,How much do you sell per pack?JTI Winston Caster,How much is your purchase price per pack? JTI Winston Caster,How many packs you can sell per week?JTI Winston Purple Mint,How much do you sell per pack?JTI Winston Purple Mint,How much is your purchase price per pack? JTI Winston Purple Mint,How many packs you can sell per week?VTC Red Ruby,How much do you sell per pack?VTC Red Ruby,How much is your purchase price per pack? VTC Red Ruby,How many packs you can sell per week?VTC Red Ruby Premium Gold,How much do you sell per pack?VTC Red Ruby Premium Gold,How much is your purchase price per pack? VTC Red Ruby Premium Gold,How many packs you can sell per week?GOL Duya,How much do you sell per pack?GOL Duya,How much is your purchase price per pack? GOL Duya,How many packs you can sell per week?GOL Valiant Red,How much do you sell per pack?GOL Valiant Red,How much is your purchase price per pack? GOL Valiant Red,How many packs you can sell per week?GOL Valiant Menthol,How much do you sell per pack?GOL Valiant Menthol,How much is your purchase price per pack? GOL Valiant Menthol,How many packs you can sell per week?MMGH Red & Blue,How much do you sell per pack?MMGH Red & Blue,How much is your purchase price per pack? MMGH Red & Blue,How many packs you can sell per week?DF Marlboro (all SKU),How much do you sell per pack?DF Marlboro (all SKU),How much is your purchase price per pack? DF Marlboro (all SKU),How many packs you can sell per week?DF Dunhill (all SKU),How much do you sell per pack?DF Dunhill (all SKU),How much is your purchase price per pack? DF Dunhill (all SKU),How many packs you can sell per week?DF Esse (all SKU),How much do you sell per pack?DF Esse (all SKU),How much is your purchase price per pack? DF Esse (all SKU),How many packs you can sell per week?Others Myanma,How much do you sell per pack?Others Myanma,How much is your purchase price per pack? Others Myanma,How many packs you can sell per week?Others Classy,How much do you sell per pack?Others Classy,How much is your purchase price per pack? Others Classy,How many packs you can sell per week?Others Win,How much do you sell per pack?Others Win,How much is your purchase price per pack? Others Win,SOP:JTI Mevius Original Blue,SOP:JTI Mevius Sky Blue,SOP:JTI Mevius Option,SOP:JTI Mevius Caster,SOP:JTI Mevius Kiwami,SOP:JTI Winston Dark Blue,SOP:JTI Winston Caster,SOP:JTI Winston Purple Mint,SOP:VTC Red Ruby,SOP:VTC Red Ruby Premium Gold,SOP:GOL Duya,SOP:GOL Valiant Red,SOP:GOL Valiant Menthol,SOP:MMGH Red & Blue,SOP:DF Marlboro (all SKU),SOP:DF Dunhill (all SKU),SOP:DF Esse (all SKU),SOP:Others Myanma,SOP:Others Classy,SOP:Others Win,FOP/month:JTI Mevius Original Blue,FOP/month:JTI Mevius Sky Blue,FOP/month:JTI Mevius Option,FOP/month:JTI Mevius Caster,FOP/month:JTI Mevius Kiwami,FOP/month:JTI Winston Dark Blue,FOP/month:JTI Winston Caster,FOP/month:JTI Winston Purple Mint,FOP/month:VTC Red Ruby,FOP/month:VTC Red Ruby Premium Gold,FOP/month:GOL Duya,FOP/month:GOL Valiant Red,FOP/month:GOL Valiant Menthol,FOP/month:MMGH Red & Blue,FOP/month:DF Marlboro (all SKU),FOP/month:DF Dunhill (all SKU),FOP/month:DF Esse (all SKU),FOP/month:Others Myanma,FOP/month:Others Classy,FOP/month:Others Win,JTI Mevius Original Blue:Purchase Volume per frequency,JTI Mevius Sky Blue:Purchase Volume per frequency,JTI Mevius Option:Purchase Volume per frequency,JTI Mevius Caster:Purchase Volume per frequency,JTI Mevius Kiwami:Purchase Volume per frequency,JTI Winston Dark Blue:Purchase Volume per frequency,JTI Winston Caster:Purchase Volume per frequency,JTI Winston Purple Mint:Purchase Volume per frequency,VTC Red Ruby:Purchase Volume per frequency,VTC Red Ruby Premium Gold:Purchase Volume per frequency,GOL Duya:Purchase Volume per frequency,GOL Valiant Red:Purchase Volume per frequency,GOL Valiant Menthol:Purchase Volume per frequency,MMGH Red & Blue:Purchase Volume per frequency,DF Marlboro (all SKU):Purchase Volume per frequency,DF Dunhill (all SKU):Purchase Volume per frequency,DF Esse (all SKU):Purchase Volume per frequency,Others Myanma:Purchase Volume per frequency,Others Classy:Purchase Volume per frequency,Others Win:Purchase Volume per frequency,FP_Packs&Cartons/month:JTI Mevius Original Blue,FP_Packs&Cartons/month:JTI Mevius Sky Blue,FP_Packs&Cartons/month:JTI Mevius Option,FP_Packs&Cartons/month:JTI Mevius Caster,FP_Packs&Cartons/month:JTI Mevius Kiwami,FP_Packs&Cartons/month:JTI Winston Dark Blue,FP_Packs&Cartons/month:JTI Winston Caster,FP_Packs&Cartons/month:JTI Winston Purple Mint,FP_Packs&Cartons/month:VTC Red Ruby,FP_Packs&Cartons/month:VTC Red Ruby Premium Gold,FP_Packs&Cartons/month:GOL Duya,FP_Packs&Cartons/month:GOL Valiant Red,FP_Packs&Cartons/month:GOL Valiant Menthol,FP_Packs&Cartons/month:MMGH Red & Blue,FP_Packs&Cartons/month:DF Marlboro (all SKU),FP_Packs&Cartons/month:DF Dunhill (all SKU),FP_Packs&Cartons/month:DF Esse (all SKU),FP_Packs&Cartons/month:Others Myanma,FP_Packs&Cartons/month:Others Classy,FP_Packs&Cartons/month:Others Win,Selling Format : JTI Mevius Original Blue,Selling Format : JTI Winston Dark Blue,Selling Format : JTI Winston Caster,Selling Format : VTC Red Ruby,Selling Format : VTC Red Ruby Premium Gold,most_selling_bundlesJTI Mevius Original Blue,most_selling_bundlesJTI Winston Dark Blue,most_selling_bundlesJTI Winston Caster,most_selling_bundlesVTC Red Ruby,most_selling_bundlesVTC Red Ruby Premium Gold,Bundles_No. : Mevius Original Blue,Bundles_No. : Winston Dark Blue,Bundles_No. : Winston Caster,Bundles_No. : Red Ruby,Bundles_No. : Premium Gold,How much do you sell for most selling bundle? :Mevius Original Blue per stick,How much do you sell for most selling bundle? :Mevius Original Blue 2 Bundle,How much do you sell for most selling bundle? :Mevius Original Blue 3 Bundle,How much do you sell for most selling bundle? :Mevius Original Blue 5 Bundle,How much do you sell for most selling bundle? :Mevius Original Blue others,How much do you sell for most selling bundle? :Winston Dark Blue per stick,How much do you sell for most selling bundle? :Winston Dark Blue 2 Bundle,How much do you sell for most selling bundle? :Winston Dark Blue 3 Bundle,How much do you sell for most selling bundle? :Winston Dark Blue 5 Bundle,How much do you sell for most selling bundle? :Winston Dark Blue others,How much do you sell for most selling bundle? :Winston Caster per stick,How much do you sell for most selling bundle? :Winston Caster 2 Bundle,How much do you sell for most selling bundle? :Winston Caster 3 Bundle,How much do you sell for most selling bundle? :Winston Caster 5 Bundle,How much do you sell for most selling bundle? :Winston Caster others,How much do you sell for most selling bundle? :Red Ruby per stick,How much do you sell for most selling bundle? :Red Ruby 2 Bundle,How much do you sell for most selling bundle? :Red Ruby 3 Bundle,How much do you sell for most selling bundle? :Red Ruby 5 Bundle,How much do you sell for most selling bundle? :Red Ruby others,How much do you sell for most selling bundle? :Premium Gold per stick,How much do you sell for most selling bundle? :Premium Gold 2 Bundle,How much do you sell for most selling bundle? :Premium Gold 3 Bundle,How much do you sell for most selling bundle? :Premium Gold 5 Bundle,How much do you sell for most selling bundle? :Premium Gold others,QCMT
26175113,840704,1,CG2HORECA,Yangon,Aung Moe Hein (T3),6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out Of service 
26175112,840704,4,CG2HORECA,Yangon,Shine Star (T2),1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,2800,2200,,,,,,,,,,,,,,,,,,,,,,50,2300,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,,70,,,,,,,,50,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,1,,3,,,1,,,,,,,,,500,,,,,,,,,,,,,150,,,,,,,,,,Company ?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
26175111,840704,0,CG2HORECA,Yangon,Shwe Na Yar (T1),6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invalid Number 
26175109,840704,1,CG2HORECA,Yangon,Triple Three,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,invalid Number 
26175107,840704,8,CG2HORECA,Yangon,YGN Golf (T2),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3000,2100,50,3000,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,70,50,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company ???????????????????????????????????????????????????????????????????Company??????????????????????????????????
26175106,840704,17,CG2HORECA,Yangon,Shwe Kaung Thar (T4),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2300,2100,20,2300,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,20,20,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,???????????????????????????????????????????????????????????????????????????????????????????????????????
26175105,840704,4,CG2GT,Yangon,Naung Naung (T4),1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,2400,1980,,,,,,,,,,,,,,,,,,,,,,30,2200,1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,4,,,,,,,,4,,,,,,,,,,,,30,,,,,,,,30,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,1,,1,,,1,,,,,,,150,,,,,,,,,,,,,,,150,,,,,,,,,,?????????????????????????????????????????\u200C????????????????????????????????????
26175104,840704,5,CG2GT,Yangon,Pho Htaung (T2),1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2300,2100,,,,,,,20,2300,2100,,,,,,,20,1700,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,,,,,,,,,,,,,3,,,3,,,3,,,,,,,,,,,,,,20,,,20,,,20,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,1,,1,,,3,,2,,,,,,,,,,500,,,,,,,,,300,,,,,,,,,,,,,,??????????????????????????????????????????????????????????????????
26175103,840704,13,CG2HORECA,Yangon,Nyein (T4),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2400,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,?????????????????????????????????????????????????????????????Company??????????????????????????????????????????????????????
26175102,840704,0,CG2HORECA,Yangon,Beer House (T2),6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invalid Number 
26175101,840704,8,CG2HORECA,Yangon,Shwe Si (T3),1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,2800,2200,40,2800,2200,,,,,,,,,,,,,,,,,,,40,2700,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,,,,,,,,,,,,3,3,,,,,,,3,,,,,,,,,,,,40,40,,,,,,,40,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,1,,,1,,1,,,3,,,,,,,150,,,,,,,,,,,,,,,,,600,,,,,,,,?????????????????????????????????????????????????????????????
26175100,840704,2,CG2HORECA,Yangon,Style Thit (T3),2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Per Close 
26175099,840704,0,CG2GT,Yangon,U San Myint (T2),6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invalid Number 
26175097,840704,4,CG2HORECA,Yangon,Kaung (T2),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2300,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,??????????????????????????????????????????????????????????????????????????????????????????????????
26175096,840704,1,CG2HORECA,Yangon,Swimming Pool (T2),6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wrong
26175095,840704,6,CG2HORECA,Yangon,City Golf Resort,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2800,2000,70,2800,2000,70,2800,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,3,3,3,,,,,,,,,,,,,,,,,,70,70,70,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,???????????????????????????????????????????????????????????????????
26175093,840704,1,CG2HORECA,Yangon,Ngwe Thawtar (T2),6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invalid Number 
26175092,840704,1,CG2HORECA,Yangon,Full Moon (T4),6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invalid Number 
26175091,840704,6,CG2GT,Yangon,Ma Tin Tin Myint (T4),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2300,2000,20,2300,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,20,20,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,???????????? 09956794999/?????????????????????????????????/???????\u200C???????????????????????????????
26175090,840704,5,CG2HORECA,Yangon,Mi;n,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2300,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,????????Mavius???????????????????????????????????????????????????????????????????
26175089,840704,5,CG2HORECA,Yangon,Man Shwe Eain,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2300,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,????????Mavius ?????????????????????????????????????????????????????????????????????
26175088,840704,6,CG2HORECA,Yangon,Nan Taw Gyi (T2),1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,2800,1980,,,,,,,,,,,,,,,,,,,,,,30,2800,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,4,,,,,,,,4,,,,,,,,,,,,70,,,,,,,,30,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,1,,1,,,1,,,,,,,150,,,,,,,,,,,,,,,150,,,,,,,,,,??????????????????????????????????Company??????????????????????????????????????????????????
26175087,840704,5,CG2HORECA,Yangon,Sein Si (T1),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2300,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,????????Mavius????????????????????????????????????????????????????????????????????????????
26175086,840704,5,CG2HORECA,Yangon,Shwe Nay Thit7 (T3),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2300,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,\u200C????????????????????????????????????\u200C????????????????????????????????????????????Company??????????????????????????????????
26175085,840704,5,CG2HORECA,Yangon,Moe War (T3),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2300,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,????????Mavius?????????????????????????????????????????????????????????????????????
26175084,840704,7,CG2HORECA,Yangon,Sein Pan Yeik (T4),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2000,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,??????????????????????????????????????????????????????????????????????????
26175083,840704,4,CG2GT,Yangon,Ye Zaw Thein (T3),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2200,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,??????????????????????????????????????????????????????????????????????????????
26175082,840704,0,CG2HORECA,Yangon,Ngwe Maune Than,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,invalid Number 
26175081,840704,1,CG2HORECA,Yangon,Taung Htate Pan Pwint (T2),6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invalid Number 
26175080,840704,1,CG2HORECA,Yangon,Ngapali (T2),6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,invalid Number 
26175079,840704,3,CG2HORECA,Yangon,Friendship (T3),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3500,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,????????????????????????????????????????????????????????
26175078,840704,0,CG2GT,Yangon,Mar Mu (T4),6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,invalid Number 
26175077,840704,3,CG2GT,Yangon,KyalSin II (T3),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2500,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,???????????Mavius????????????????????????????????????????????????????????????????
26175076,840704,3,CG2HORECA,Yangon,Aung Thukha (T3),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2300,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,Mevius ???????????????????????????????????????????????????????????
26175075,840704,0,CG2HORECA,Yangon,Strong 2 (T4),6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,invalid Number 
